I (1382098) MPU6050: g_total(raw)=0.965 g (ax=0.250, ay=0.368, az=-0.857)
I (1382198) MPU6050: g_total(raw)=0.957 g (ax=0.251, ay=0.358, az=-0.852)
I (1382298) MPU6050: g_total(raw)=0.960 g (ax=0.245, ay=0.371, az=-0.851)
I (1382398) MPU6050: g_total(raw)=0.967 g (ax=0.238, ay=0.376, az=-0.859)
I (1382498) MPU6050: g_total(raw)=0.957 g (ax=0.241, ay=0.371, az=-0.848)
I (1382598) MPU6050: g_total(raw)=0.957 g (ax=0.246, ay=0.363, az=-0.851)
I (1382698) MPU6050: g_total(raw)=0.962 g (ax=0.242, ay=0.377, az=-0.851)
I (1382798) MPU6050: g_total(raw)=0.964 g (ax=0.235, ay=0.370, az=-0.858)
I (1382898) MPU6050: g_total(raw)=0.961 g (ax=0.242, ay=0.352, az=-0.861)
I (1382998) MPU6050: g_total(raw)=0.971 g (ax=0.256, ay=0.370, az=-0.860)
I (1383098) MPU6050: g_total(raw)=0.967 g (ax=0.248, ay=0.358, az=-0.863)
I (1383198) MPU6050: g_total(raw)=0.954 g (ax=0.240, ay=0.354, az=-0.853)
I (1383298) MPU6050: g_total(raw)=0.959 g (ax=0.240, ay=0.359, az=-0.856)
I (1383398) MPU6050: g_total(raw)=0.960 g (ax=0.248, ay=0.354, az=-0.856)
I (1383498) MPU6050: g_total(raw)=0.967 g (ax=0.245, ay=0.360, az=-0.863)
I (1383598) MPU6050: g_total(raw)=0.958 g (ax=0.227, ay=0.358, az=-0.859)
I (1383698) MPU6050: g_total(raw)=0.955 g (ax=0.225, ay=0.354, az=-0.858)
I (1383798) MPU6050: g_total(raw)=0.958 g (ax=0.227, ay=0.356, az=-0.860)
I (1383898) MPU6050: g_total(raw)=0.955 g (ax=0.228, ay=0.359, az=-0.855)
I (1383998) MPU6050: g_total(raw)=0.961 g (ax=0.225, ay=0.347, az=-0.868)
I (1384098) MPU6050: g_total(raw)=0.955 g (ax=0.232, ay=0.354, az=-0.856)
I (1384198) MPU6050: g_total(raw)=0.954 g (ax=0.219, ay=0.344, az=-0.863)
I (1384298) MPU6050: g_total(raw)=0.968 g (ax=0.242, ay=0.354, az=-0.868)
I (1384398) MPU6050: g_total(raw)=0.963 g (ax=0.229, ay=0.355, az=-0.865)
I (1384498) MPU6050: g_total(raw)=0.955 g (ax=0.228, ay=0.344, az=-0.862)
I (1384598) MPU6050: g_total(raw)=0.950 g (ax=0.224, ay=0.351, az=-0.854)
I (1384698) MPU6050: g_total(raw)=0.960 g (ax=0.226, ay=0.351, az=-0.864)
I (1384798) MPU6050: g_total(raw)=0.960 g (ax=0.240, ay=0.346, az=-0.863)
I (1384898) MPU6050: g_total(raw)=0.965 g (ax=0.223, ay=0.345, az=-0.874)
I (1384998) MPU6050: g_total(raw)=0.955 g (ax=0.230, ay=0.332, az=-0.865)
I (1385098) MPU6050: g_total(raw)=0.965 g (ax=0.224, ay=0.345, az=-0.873)
I (1385198) MPU6050: g_total(raw)=0.957 g (ax=0.229, ay=0.333, az=-0.868)
I (1385298) MPU6050: g_total(raw)=0.964 g (ax=0.229, ay=0.345, az=-0.870)
I (1385398) MPU6050: g_total(raw)=0.953 g (ax=0.220, ay=0.340, az=-0.863)
I (1385498) MPU6050: g_total(raw)=0.958 g (ax=0.216, ay=0.333, az=-0.872)
I (1385598) MPU6050: g_total(raw)=0.959 g (ax=0.211, ay=0.325, az=-0.877)
I (1385698) MPU6050: g_total(raw)=0.968 g (ax=0.215, ay=0.338, az=-0.881)
I (1385798) MPU6050: g_total(raw)=0.962 g (ax=0.215, ay=0.339, az=-0.875)
I (1385898) MPU6050: g_total(raw)=0.960 g (ax=0.219, ay=0.332, az=-0.874)
I (1385998) MPU6050: g_total(raw)=0.959 g (ax=0.217, ay=0.331, az=-0.874)
I (1386098) MPU6050: g_total(raw)=0.957 g (ax=0.229, ay=0.339, az=-0.865)
I (1386198) MPU6050: g_total(raw)=0.955 g (ax=0.207, ay=0.335, az=-0.870)
I (1386298) MPU6050: g_total(raw)=0.958 g (ax=0.204, ay=0.320, az=-0.880)
I (1386398) MPU6050: g_total(raw)=0.962 g (ax=0.213, ay=0.331, az=-0.877)
I (1386498) MPU6050: g_total(raw)=0.962 g (ax=0.224, ay=0.333, az=-0.874)
I (1386598) MPU6050: g_total(raw)=0.954 g (ax=0.212, ay=0.335, az=-0.868)
I (1386698) MPU6050: g_total(raw)=0.956 g (ax=0.206, ay=0.323, az=-0.876)
I (1386798) MPU6050: g_total(raw)=0.952 g (ax=0.213, ay=0.324, az=-0.870)
I (1386898) MPU6050: g_total(raw)=0.967 g (ax=0.217, ay=0.332, az=-0.882)
I (1386998) MPU6050: g_total(raw)=0.964 g (ax=0.219, ay=0.318, az=-0.883)
I (1387098) MPU6050: g_total(raw)=0.958 g (ax=0.211, ay=0.325, az=-0.875)
I (1387198) MPU6050: g_total(raw)=0.969 g (ax=0.212, ay=0.320, az=-0.890)
I (1387298) MPU6050: g_total(raw)=0.963 g (ax=0.218, ay=0.322, az=-0.881)
I (1387398) MPU6050: g_total(raw)=0.956 g (ax=0.208, ay=0.323, az=-0.875)
I (1387498) MPU6050: g_total(raw)=0.958 g (ax=0.198, ay=0.325, az=-0.879)
I (1387598) MPU6050: g_total(raw)=0.960 g (ax=0.215, ay=0.330, az=-0.875)
I (1387698) MPU6050: g_total(raw)=0.960 g (ax=0.214, ay=0.322, az=-0.878)
I (1387798) MPU6050: g_total(raw)=0.963 g (ax=0.220, ay=0.312, az=-0.884)
I (1387898) MPU6050: g_total(raw)=0.969 g (ax=0.201, ay=0.323, az=-0.891)
I (1387998) MPU6050: g_total(raw)=0.956 g (ax=0.221, ay=0.315, az=-0.875)
I (1388098) MPU6050: g_total(raw)=0.956 g (ax=0.208, ay=0.315, az=-0.878)
I (1388198) MPU6050: g_total(raw)=0.954 g (ax=0.210, ay=0.312, az=-0.877)
I (1388298) MPU6050: g_total(raw)=0.954 g (ax=0.210, ay=0.315, az=-0.875)
I (1388398) MPU6050: g_total(raw)=0.954 g (ax=0.217, ay=0.319, az=-0.872)
I (1388498) MPU6050: g_total(raw)=0.965 g (ax=0.215, ay=0.311, az=-0.888)
I (1388598) MPU6050: g_total(raw)=0.966 g (ax=0.210, ay=0.315, az=-0.888)
I (1388698) MPU6050: g_total(raw)=0.960 g (ax=0.198, ay=0.304, az=-0.889)
I (1388798) MPU6050: g_total(raw)=0.956 g (ax=0.201, ay=0.309, az=-0.882)
I (1388898) MPU6050: g_total(raw)=0.955 g (ax=0.214, ay=0.303, az=-0.880)
I (1388998) MPU6050: g_total(raw)=0.964 g (ax=0.200, ay=0.311, az=-0.891)
I (1389098) MPU6050: g_total(raw)=0.964 g (ax=0.201, ay=0.299, az=-0.895)
I (1389198) MPU6050: g_total(raw)=0.948 g (ax=0.188, ay=0.292, az=-0.882)
I (1389298) MPU6050: g_total(raw)=0.953 g (ax=0.199, ay=0.306, az=-0.880)
I (1389398) MPU6050: g_total(raw)=0.967 g (ax=0.191, ay=0.298, az=-0.900)
I (1389498) MPU6050: g_total(raw)=0.957 g (ax=0.210, ay=0.312, az=-0.880)
I (1389598) MPU6050: g_total(raw)=0.965 g (ax=0.198, ay=0.298, az=-0.897)
I (1389698) MPU6050: g_total(raw)=0.961 g (ax=0.210, ay=0.297, az=-0.889)
I (1389798) MPU6050: g_total(raw)=0.954 g (ax=0.202, ay=0.305, az=-0.881)
I (1389898) MPU6050: g_total(raw)=0.958 g (ax=0.203, ay=0.312, az=-0.883)
I (1389998) MPU6050: g_total(raw)=0.962 g (ax=0.208, ay=0.312, az=-0.886)
I (1390098) MPU6050: g_total(raw)=0.963 g (ax=0.187, ay=0.304, az=-0.895)
I (1390198) MPU6050: g_total(raw)=0.959 g (ax=0.196, ay=0.301, az=-0.889)
I (1390298) MPU6050: g_total(raw)=0.959 g (ax=0.196, ay=0.304, az=-0.888)
I (1390398) MPU6050: g_total(raw)=0.956 g (ax=0.196, ay=0.312, az=-0.882)
I (1390498) MPU6050: g_total(raw)=0.959 g (ax=0.194, ay=0.318, az=-0.884)
I (1390598) MPU6050: g_total(raw)=0.954 g (ax=0.202, ay=0.296, az=-0.884)
I (1390698) MPU6050: g_total(raw)=0.963 g (ax=0.199, ay=0.301, az=-0.892)
I (1390798) MPU6050: g_total(raw)=0.952 g (ax=0.190, ay=0.300, az=-0.883)
I (1390898) MPU6050: g_total(raw)=0.962 g (ax=0.196, ay=0.292, az=-0.895)
I (1390998) MPU6050: g_total(raw)=0.959 g (ax=0.188, ay=0.295, az=-0.893)
I (1391098) MPU6050: g_total(raw)=0.955 g (ax=0.190, ay=0.287, az=-0.891)
I (1391198) MPU6050: g_total(raw)=0.964 g (ax=0.193, ay=0.278, az=-0.903)
I (1391298) MPU6050: g_total(raw)=0.966 g (ax=0.180, ay=0.286, az=-0.905)
I (1391398) MPU6050: g_total(raw)=0.958 g (ax=0.172, ay=0.274, az=-0.902)
I (1391498) MPU6050: g_total(raw)=0.957 g (ax=0.192, ay=0.282, az=-0.894)
I (1391598) MPU6050: g_total(raw)=0.964 g (ax=0.188, ay=0.284, az=-0.901)
I (1391698) MPU6050: g_total(raw)=0.957 g (ax=0.180, ay=0.286, az=-0.896)
I (1391798) MPU6050: g_total(raw)=0.963 g (ax=0.182, ay=0.285, az=-0.901)
I (1391898) MPU6050: g_total(raw)=0.955 g (ax=0.175, ay=0.285, az=-0.895)
I (1391998) MPU6050: g_total(raw)=0.952 g (ax=0.166, ay=0.278, az=-0.895)
I (1392098) MPU6050: g_total(raw)=0.965 g (ax=0.174, ay=0.284, az=-0.906)
I (1392198) MPU6050: g_total(raw)=0.958 g (ax=0.181, ay=0.288, az=-0.895)
I (1392298) MPU6050: g_total(raw)=0.952 g (ax=0.177, ay=0.297, az=-0.887)
I (1392398) MPU6050: g_total(raw)=0.961 g (ax=0.177, ay=0.263, az=-0.907)
I (1392498) MPU6050: g_total(raw)=0.963 g (ax=0.181, ay=0.282, az=-0.902)
I (1392598) MPU6050: g_total(raw)=0.962 g (ax=0.185, ay=0.277, az=-0.903)
I (1392698) MPU6050: g_total(raw)=0.956 g (ax=0.176, ay=0.282, az=-0.897)
I (1392798) MPU6050: g_total(raw)=0.966 g (ax=0.181, ay=0.269, az=-0.910)
I (1392898) MPU6050: g_total(raw)=0.962 g (ax=0.190, ay=0.278, az=-0.901)
I (1392998) MPU6050: g_total(raw)=0.951 g (ax=0.186, ay=0.264, az=-0.895)
I (1393098) MPU6050: g_total(raw)=0.949 g (ax=0.180, ay=0.272, az=-0.891)
I (1393198) MPU6050: g_total(raw)=0.970 g (ax=0.183, ay=0.262, az=-0.916)
I (1393298) MPU6050: g_total(raw)=0.964 g (ax=0.178, ay=0.278, az=-0.906)
I (1393398) MPU6050: g_total(raw)=0.955 g (ax=0.163, ay=0.286, az=-0.896)
I (1393498) MPU6050: g_total(raw)=0.957 g (ax=0.173, ay=0.275, az=-0.900)
I (1393598) MPU6050: g_total(raw)=0.967 g (ax=0.180, ay=0.282, az=-0.907)
I (1393698) MPU6050: g_total(raw)=0.961 g (ax=0.173, ay=0.285, az=-0.902)
I (1393798) MPU6050: g_total(raw)=0.958 g (ax=0.175, ay=0.270, az=-0.902)
I (1393898) MPU6050: g_total(raw)=0.960 g (ax=0.168, ay=0.272, az=-0.905)
I (1393998) MPU6050: g_total(raw)=0.956 g (ax=0.179, ay=0.271, az=-0.899)
I (1394098) MPU6050: g_total(raw)=0.952 g (ax=0.167, ay=0.270, az=-0.897)
I (1394198) MPU6050: g_total(raw)=0.961 g (ax=0.173, ay=0.276, az=-0.904)
I (1394298) MPU6050: g_total(raw)=0.969 g (ax=0.164, ay=0.271, az=-0.916)
I (1394398) MPU6050: g_total(raw)=0.961 g (ax=0.166, ay=0.262, az=-0.909)
I (1394498) MPU6050: g_total(raw)=0.954 g (ax=0.167, ay=0.271, az=-0.900)
I (1394598) MPU6050: g_total(raw)=0.957 g (ax=0.163, ay=0.269, az=-0.904)
I (1394698) MPU6050: g_total(raw)=0.953 g (ax=0.171, ay=0.267, az=-0.898)
I (1394798) MPU6050: g_total(raw)=0.969 g (ax=0.180, ay=0.259, az=-0.916)
I (1394898) MPU6050: g_total(raw)=0.955 g (ax=0.172, ay=0.265, az=-0.902)
I (1394998) MPU6050: g_total(raw)=0.961 g (ax=0.164, ay=0.274, az=-0.906)
I (1395098) MPU6050: g_total(raw)=0.961 g (ax=0.172, ay=0.264, az=-0.907)
I (1395198) MPU6050: g_total(raw)=0.955 g (ax=0.159, ay=0.267, az=-0.903)
I (1395298) MPU6050: g_total(raw)=0.960 g (ax=0.167, ay=0.265, az=-0.908)
I (1395398) MPU6050: g_total(raw)=0.951 g (ax=0.158, ay=0.273, az=-0.897)
I (1395498) MPU6050: g_total(raw)=0.961 g (ax=0.153, ay=0.269, az=-0.910)
I (1395598) MPU6050: g_total(raw)=0.960 g (ax=0.157, ay=0.264, az=-0.909)
I (1395698) MPU6050: g_total(raw)=0.967 g (ax=0.173, ay=0.260, az=-0.916)
I (1395798) MPU6050: g_total(raw)=0.950 g (ax=0.137, ay=0.263, az=-0.902)
I (1395898) MPU6050: g_total(raw)=0.948 g (ax=0.160, ay=0.252, az=-0.900)
I (1395998) MPU6050: g_total(raw)=0.959 g (ax=0.165, ay=0.257, az=-0.909)
I (1396098) MPU6050: g_total(raw)=0.962 g (ax=0.154, ay=0.260, az=-0.914)
I (1396198) MPU6050: g_total(raw)=0.947 g (ax=0.161, ay=0.259, az=-0.896)
I (1396298) MPU6050: g_total(raw)=0.961 g (ax=0.159, ay=0.260, az=-0.912)
I (1396398) MPU6050: g_total(raw)=0.959 g (ax=0.158, ay=0.256, az=-0.911)
I (1396498) MPU6050: g_total(raw)=0.957 g (ax=0.160, ay=0.248, az=-0.910)
I (1396598) MPU6050: g_total(raw)=0.956 g (ax=0.155, ay=0.247, az=-0.910)
I (1396698) MPU6050: g_total(raw)=0.953 g (ax=0.146, ay=0.248, az=-0.909)
I (1396798) MPU6050: g_total(raw)=0.958 g (ax=0.156, ay=0.243, az=-0.913)
I (1396898) MPU6050: g_total(raw)=0.956 g (ax=0.146, ay=0.240, az=-0.914)
I (1396998) MPU6050: g_total(raw)=0.959 g (ax=0.153, ay=0.252, az=-0.913)
I (1397098) MPU6050: g_total(raw)=0.962 g (ax=0.154, ay=0.241, az=-0.918)
I (1397198) MPU6050: g_total(raw)=0.958 g (ax=0.155, ay=0.235, az=-0.915)
I (1397298) MPU6050: g_total(raw)=0.953 g (ax=0.153, ay=0.240, az=-0.909)
I (1397398) MPU6050: g_total(raw)=0.960 g (ax=0.149, ay=0.257, az=-0.913)
I (1397498) MPU6050: g_total(raw)=0.959 g (ax=0.141, ay=0.253, az=-0.915)
I (1397598) MPU6050: g_total(raw)=0.969 g (ax=0.157, ay=0.252, az=-0.922)
I (1397698) MPU6050: g_total(raw)=0.960 g (ax=0.149, ay=0.252, az=-0.915)
I (1397798) MPU6050: g_total(raw)=0.960 g (ax=0.148, ay=0.241, az=-0.918)
I (1397898) MPU6050: g_total(raw)=0.962 g (ax=0.148, ay=0.237, az=-0.920)
I (1397998) MPU6050: g_total(raw)=0.956 g (ax=0.161, ay=0.241, az=-0.911)
I (1398098) MPU6050: g_total(raw)=0.965 g (ax=0.156, ay=0.240, az=-0.922)
I (1398198) MPU6050: g_total(raw)=0.958 g (ax=0.155, ay=0.235, az=-0.916)
I (1398298) MPU6050: g_total(raw)=0.949 g (ax=0.153, ay=0.250, az=-0.902)
I (1398398) MPU6050: g_total(raw)=0.951 g (ax=0.146, ay=0.240, az=-0.908)
I (1398498) MPU6050: g_total(raw)=0.958 g (ax=0.145, ay=0.237, az=-0.917)
I (1398598) MPU6050: g_total(raw)=0.955 g (ax=0.140, ay=0.241, az=-0.914)
I (1398698) MPU6050: g_total(raw)=0.959 g (ax=0.145, ay=0.247, az=-0.915)
I (1398798) MPU6050: g_total(raw)=0.951 g (ax=0.136, ay=0.231, az=-0.912)
I (1398898) MPU6050: g_total(raw)=0.957 g (ax=0.151, ay=0.230, az=-0.917)
I (1398998) MPU6050: g_total(raw)=0.954 g (ax=0.147, ay=0.242, az=-0.911)
I (1399098) MPU6050: g_total(raw)=0.962 g (ax=0.145, ay=0.233, az=-0.922)
I (1399198) MPU6050: g_total(raw)=0.956 g (ax=0.139, ay=0.223, az=-0.919)
I (1399298) MPU6050: g_total(raw)=0.950 g (ax=0.131, ay=0.226, az=-0.913)
I (1399398) MPU6050: g_total(raw)=0.958 g (ax=0.138, ay=0.232, az=-0.919)
I (1399498) MPU6050: g_total(raw)=0.957 g (ax=0.146, ay=0.236, az=-0.916)
I (1399598) MPU6050: g_total(raw)=0.962 g (ax=0.135, ay=0.229, az=-0.924)
I (1399698) MPU6050: g_total(raw)=0.960 g (ax=0.144, ay=0.224, az=-0.922)
I (1399798) MPU6050: g_total(raw)=0.955 g (ax=0.134, ay=0.225, az=-0.918)
I (1399898) MPU6050: g_total(raw)=0.959 g (ax=0.131, ay=0.228, az=-0.922)
I (1399998) MPU6050: g_total(raw)=0.960 g (ax=0.136, ay=0.225, az=-0.924)
I (1400098) MPU6050: g_total(raw)=0.944 g (ax=0.127, ay=0.235, az=-0.906)
I (1400198) MPU6050: g_total(raw)=0.956 g (ax=0.132, ay=0.232, az=-0.918)
I (1400298) MPU6050: g_total(raw)=0.961 g (ax=0.139, ay=0.219, az=-0.925)
I (1400398) MPU6050: g_total(raw)=0.954 g (ax=0.132, ay=0.224, az=-0.917)
I (1400498) MPU6050: g_total(raw)=0.955 g (ax=0.135, ay=0.233, az=-0.917)
I (1400598) MPU6050: g_total(raw)=0.957 g (ax=0.132, ay=0.222, az=-0.921)
I (1400698) MPU6050: g_total(raw)=0.964 g (ax=0.132, ay=0.228, az=-0.928)
I (1400798) MPU6050: g_total(raw)=0.953 g (ax=0.132, ay=0.232, az=-0.914)
I (1400898) MPU6050: g_total(raw)=0.957 g (ax=0.123, ay=0.219, az=-0.924)
I (1400998) MPU6050: g_total(raw)=0.951 g (ax=0.130, ay=0.207, az=-0.919)
I (1401098) MPU6050: g_total(raw)=0.961 g (ax=0.140, ay=0.222, az=-0.925)
I (1401198) MPU6050: g_total(raw)=0.966 g (ax=0.125, ay=0.222, az=-0.931)
I (1401298) MPU6050: g_total(raw)=0.950 g (ax=0.137, ay=0.214, az=-0.916)
I (1401398) MPU6050: g_total(raw)=0.963 g (ax=0.136, ay=0.221, az=-0.927)
I (1401498) MPU6050: g_total(raw)=0.965 g (ax=0.132, ay=0.219, az=-0.930)
I (1401598) MPU6050: g_total(raw)=0.958 g (ax=0.128, ay=0.213, az=-0.925)
I (1401698) MPU6050: g_total(raw)=0.952 g (ax=0.124, ay=0.219, az=-0.919)
I (1401798) MPU6050: g_total(raw)=0.951 g (ax=0.123, ay=0.207, az=-0.920)
I (1401898) MPU6050: g_total(raw)=0.958 g (ax=0.124, ay=0.210, az=-0.927)
I (1401998) MPU6050: g_total(raw)=0.964 g (ax=0.130, ay=0.203, az=-0.933)
I (1402098) MPU6050: g_total(raw)=0.956 g (ax=0.128, ay=0.216, az=-0.923)
I (1402198) MPU6050: g_total(raw)=0.959 g (ax=0.121, ay=0.205, az=-0.929)
I (1402298) MPU6050: g_total(raw)=0.954 g (ax=0.114, ay=0.212, az=-0.923)
I (1402398) MPU6050: g_total(raw)=0.949 g (ax=0.115, ay=0.203, az=-0.920)
I (1402498) MPU6050: g_total(raw)=0.956 g (ax=0.114, ay=0.201, az=-0.927)
I (1402598) MPU6050: g_total(raw)=0.951 g (ax=0.116, ay=0.198, az=-0.923)
I (1402698) MPU6050: g_total(raw)=0.954 g (ax=0.125, ay=0.217, az=-0.921)
I (1402798) MPU6050: g_total(raw)=0.963 g (ax=0.124, ay=0.205, az=-0.933)
I (1402898) MPU6050: g_total(raw)=0.954 g (ax=0.120, ay=0.205, az=-0.924)
I (1402998) MPU6050: g_total(raw)=0.955 g (ax=0.120, ay=0.201, az=-0.926)
I (1403098) MPU6050: g_total(raw)=0.960 g (ax=0.115, ay=0.202, az=-0.932)
I (1403198) MPU6050: g_total(raw)=0.964 g (ax=0.122, ay=0.196, az=-0.936)
I (1403298) MPU6050: g_total(raw)=0.955 g (ax=0.127, ay=0.193, az=-0.926)
I (1403398) MPU6050: g_total(raw)=0.964 g (ax=0.124, ay=0.204, az=-0.934)
I (1403498) MPU6050: g_total(raw)=0.961 g (ax=0.114, ay=0.200, az=-0.933)
I (1403598) MPU6050: g_total(raw)=0.959 g (ax=0.119, ay=0.192, az=-0.932)
I (1403698) MPU6050: g_total(raw)=0.951 g (ax=0.110, ay=0.201, az=-0.923)
I (1403798) MPU6050: g_total(raw)=0.953 g (ax=0.104, ay=0.195, az=-0.927)
I (1403898) MPU6050: g_total(raw)=0.960 g (ax=0.121, ay=0.197, az=-0.932)
I (1403998) MPU6050: g_total(raw)=0.955 g (ax=0.106, ay=0.196, az=-0.928)
I (1404098) MPU6050: g_total(raw)=0.956 g (ax=0.100, ay=0.198, az=-0.930)
I (1404198) MPU6050: g_total(raw)=0.961 g (ax=0.107, ay=0.198, az=-0.935)
I (1404298) MPU6050: g_total(raw)=0.963 g (ax=0.112, ay=0.202, az=-0.935)
I (1404398) MPU6050: g_total(raw)=0.962 g (ax=0.110, ay=0.198, az=-0.935)
I (1404498) MPU6050: g_total(raw)=0.951 g (ax=0.112, ay=0.187, az=-0.926)
I (1404598) MPU6050: g_total(raw)=0.950 g (ax=0.108, ay=0.186, az=-0.926)
I (1404698) MPU6050: g_total(raw)=0.955 g (ax=0.111, ay=0.188, az=-0.929)
I (1404798) MPU6050: g_total(raw)=0.957 g (ax=0.103, ay=0.197, az=-0.931)
I (1404898) MPU6050: g_total(raw)=0.957 g (ax=0.101, ay=0.188, az=-0.933)
I (1404998) MPU6050: g_total(raw)=0.957 g (ax=0.118, ay=0.187, az=-0.931)
I (1405098) MPU6050: g_total(raw)=0.949 g (ax=0.119, ay=0.193, az=-0.922)
I (1405198) MPU6050: g_total(raw)=0.959 g (ax=0.105, ay=0.190, az=-0.934)
I (1405298) MPU6050: g_total(raw)=0.957 g (ax=0.103, ay=0.194, az=-0.932)
I (1405398) MPU6050: g_total(raw)=0.949 g (ax=0.107, ay=0.192, az=-0.923)
I (1405498) MPU6050: g_total(raw)=0.954 g (ax=0.101, ay=0.196, az=-0.928)
I (1405598) MPU6050: g_total(raw)=0.955 g (ax=0.109, ay=0.198, az=-0.928)
I (1405698) MPU6050: g_total(raw)=0.955 g (ax=0.105, ay=0.189, az=-0.930)
I (1405798) MPU6050: g_total(raw)=0.951 g (ax=0.108, ay=0.183, az=-0.927)
I (1405898) MPU6050: g_total(raw)=0.955 g (ax=0.114, ay=0.179, az=-0.931)
I (1405998) MPU6050: g_total(raw)=0.953 g (ax=0.110, ay=0.187, az=-0.928)
I (1406098) MPU6050: g_total(raw)=0.949 g (ax=0.099, ay=0.197, az=-0.923)
I (1406198) MPU6050: g_total(raw)=0.950 g (ax=0.104, ay=0.184, az=-0.927)
I (1406298) MPU6050: g_total(raw)=0.954 g (ax=0.119, ay=0.183, az=-0.928)
I (1406398) MPU6050: g_total(raw)=0.967 g (ax=0.109, ay=0.185, az=-0.943)
I (1406498) MPU6050: g_total(raw)=0.956 g (ax=0.100, ay=0.193, az=-0.931)
I (1406598) MPU6050: g_total(raw)=0.953 g (ax=0.104, ay=0.184, az=-0.929)
I (1406698) MPU6050: g_total(raw)=0.963 g (ax=0.111, ay=0.187, az=-0.938)
I (1406798) MPU6050: g_total(raw)=0.956 g (ax=0.102, ay=0.181, az=-0.933)
I (1406898) MPU6050: g_total(raw)=0.963 g (ax=0.102, ay=0.189, az=-0.939)
I (1406998) MPU6050: g_total(raw)=0.961 g (ax=0.107, ay=0.187, az=-0.937)
I (1407098) MPU6050: g_total(raw)=0.965 g (ax=0.097, ay=0.183, az=-0.942)
I (1407198) MPU6050: g_total(raw)=0.959 g (ax=0.101, ay=0.178, az=-0.938)
I (1407298) MPU6050: g_total(raw)=0.956 g (ax=0.095, ay=0.183, az=-0.934)
I (1407398) MPU6050: g_total(raw)=0.967 g (ax=0.099, ay=0.193, az=-0.942)
I (1407498) MPU6050: g_total(raw)=0.960 g (ax=0.110, ay=0.175, az=-0.938)
I (1407598) MPU6050: g_total(raw)=0.964 g (ax=0.094, ay=0.176, az=-0.943)
I (1407698) MPU6050: g_total(raw)=0.967 g (ax=0.104, ay=0.181, az=-0.944)
I (1407798) MPU6050: g_total(raw)=0.959 g (ax=0.099, ay=0.181, az=-0.937)
I (1407898) MPU6050: g_total(raw)=0.963 g (ax=0.096, ay=0.184, az=-0.941)
I (1407998) MPU6050: g_total(raw)=0.957 g (ax=0.109, ay=0.176, az=-0.934)
I (1408098) MPU6050: g_total(raw)=0.951 g (ax=0.095, ay=0.185, az=-0.927)
I (1408198) MPU6050: g_total(raw)=0.952 g (ax=0.093, ay=0.176, az=-0.931)
I (1408298) MPU6050: g_total(raw)=0.959 g (ax=0.099, ay=0.173, az=-0.938)
I (1408398) MPU6050: g_total(raw)=0.956 g (ax=0.096, ay=0.173, az=-0.935)
I (1408498) MPU6050: g_total(raw)=0.961 g (ax=0.096, ay=0.169, az=-0.941)
I (1408598) MPU6050: g_total(raw)=0.957 g (ax=0.101, ay=0.160, az=-0.938)
I (1408698) MPU6050: g_total(raw)=0.950 g (ax=0.099, ay=0.178, az=-0.928)
I (1408798) MPU6050: g_total(raw)=0.963 g (ax=0.093, ay=0.181, az=-0.941)
I (1408898) MPU6050: g_total(raw)=0.961 g (ax=0.102, ay=0.169, az=-0.940)
I (1408998) MPU6050: g_total(raw)=0.955 g (ax=0.092, ay=0.170, az=-0.935)
I (1409098) MPU6050: g_total(raw)=0.969 g (ax=0.116, ay=0.169, az=-0.947)
I (1409198) MPU6050: g_total(raw)=0.967 g (ax=0.091, ay=0.175, az=-0.947)
I (1409298) MPU6050: g_total(raw)=0.953 g (ax=0.089, ay=0.159, az=-0.936)
I (1409398) MPU6050: g_total(raw)=0.954 g (ax=0.096, ay=0.167, az=-0.934)
I (1409498) MPU6050: g_total(raw)=0.953 g (ax=0.086, ay=0.164, az=-0.935)
I (1409598) MPU6050: g_total(raw)=0.963 g (ax=0.088, ay=0.164, az=-0.945)
I (1409698) MPU6050: g_total(raw)=0.957 g (ax=0.087, ay=0.161, az=-0.939)
I (1409798) MPU6050: g_total(raw)=0.953 g (ax=0.089, ay=0.169, az=-0.934)
I (1409898) MPU6050: g_total(raw)=0.969 g (ax=0.083, ay=0.179, az=-0.949)
I (1409998) MPU6050: g_total(raw)=0.955 g (ax=0.082, ay=0.170, az=-0.936)
I (1410098) MPU6050: g_total(raw)=0.959 g (ax=0.084, ay=0.170, az=-0.940)
I (1410198) MPU6050: g_total(raw)=0.949 g (ax=0.084, ay=0.166, az=-0.931)
I (1410298) MPU6050: g_total(raw)=0.959 g (ax=0.080, ay=0.171, az=-0.940)
I (1410398) MPU6050: g_total(raw)=0.958 g (ax=0.082, ay=0.165, az=-0.940)
I (1410498) MPU6050: g_total(raw)=0.949 g (ax=0.092, ay=0.170, az=-0.929)
I (1410598) MPU6050: g_total(raw)=0.952 g (ax=0.080, ay=0.167, az=-0.934)
I (1410698) MPU6050: g_total(raw)=0.957 g (ax=0.094, ay=0.167, az=-0.937)
I (1410798) MPU6050: g_total(raw)=0.960 g (ax=0.095, ay=0.163, az=-0.942)
I (1410898) MPU6050: g_total(raw)=0.950 g (ax=0.084, ay=0.168, az=-0.931)
I (1410998) MPU6050: g_total(raw)=0.966 g (ax=0.078, ay=0.157, az=-0.950)
I (1411098) MPU6050: g_total(raw)=0.952 g (ax=0.084, ay=0.174, az=-0.932)
